event,time
Parte 1,21:03:39
Checkbox Selected: True y False,21:03:44
Parte 2,21:03:45
Correct Drop Event: is_online,21:03:56
Correct Drop Event: True,21:03:56
Parte 3,21:03:57
Correct Answer Selected: open,21:04:04
Parte 4,21:04:05
Checkbox Selected: True,21:04:16
Parte 5,21:04:19
Parte 6,21:04:21
Checkbox Selected: 0,21:04:28

