event,time
Parte 1,16:25:22
Checkbox Selected: Un lenguaje utilizado por los humanos para comunicarse con las maquinas.,16:25:22
Parte 3,16:26:14
Checkbox Selected: Verdadero,16:26:14
Parte 4,16:26:20
Correct Answer Selected: print(729),16:26:20
Parte 5,16:26:25
Checkbox Selected: comillas '' ,16:26:25

