reviewId,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob,End_Pos
0,Internet,94,,MISC,0.9734180569648743,102.0
0,Encode,210,,MISC,0.9995731711387634,216.0
0,JavaScript,415,,MISC,0.9984956979751587,425.0
0,HTML,429,,MISC,0.9990445971488953,433.0
0,CSS,434,,MISC,0.9998328685760498,437.0
0,GeoCities,573,,MISC,0.9997783303260803,582.0
0,Encode,905,,MISC,0.9993020296096802,911.0
2,HTML,31,,MISC,0.9918348789215088,35.0
2,CSS,40,,MISC,0.987916111946106,43.0
2,Encode,52,,MISC,0.999883770942688,58.0
2,Knowin,85,,MISC,0.9998995065689087,91.0
2,It,168,,MISC,0.9989179372787476,170.0
2,Encode,365,,MISC,0.9999157190322876,371.0
2,Knowin,513,,MISC,0.9998975992202759,519.0
3,Layman,176,,PER,0.9705844521522522,182.0
4,Encode,36,,MISC,0.9990187883377075,42.0
4,Knowin,46,,MISC,0.9996089339256287,52.0
4,Encode,190,,MISC,0.9999260902404785,196.0
5,Encode,0,,MISC,0.9999345541000366,6.0
5,JavaScript,33,,MISC,0.9999668598175049,43.0
5,Encode,110,,MISC,0.9999427795410156,116.0
5,Knowin,154,,MISC,0.9999520778656006,160.0
5,Encode,452,,MISC,0.9999401569366455,458.0
5,Knowin,464,,MISC,0.9999593496322632,470.0
10,JavaScript,36,,MISC,0.9999148845672607,46.0
10,JavaScript,333,,MISC,0.9668925404548645,343.0
23,JavaScript,36,,MISC,0.9998693466186523,46.0
30,iPad,75,,MISC,0.9987340569496155,79.0
31,Swift,23,,MISC,0.9999803304672241,28.0
34,Command Line,38,,MISC,0.9968507587909698,50.0
43,Knowin,0,,MISC,0.999367892742157,6.0
50,Nigeria,79,,LOC,0.9999973773956299,86.0
50,Shun Hybrid,123,,PER,0.9998708367347717,134.0
54,scratch Tynker,63,,MISC,0.9779648184776306,77.0
58,Excel,27,,MISC,0.9999254941940308,32.0
73,Mimo,40,,MISC,0.9996614456176758,44.0
88,JavaScript,35,,MISC,0.9998958110809326,45.0
96,Krystal,93,,PER,0.9595746397972107,100.0
98,iPhone,28,,MISC,0.9998346567153931,34.0
98,apple,85,,ORG,0.9999294281005859,90.0
99,Encode,41,,MISC,0.999970555305481,47.0
104,App Store,60,,ORG,0.9988780617713928,69.0
109,SKIP,57,,MISC,0.9968284964561462,61.0
127,CSS3,201,,MISC,0.9999185800552368,205.0
127,FlexBox,246,,MISC,0.9838981032371521,253.0
127,FlexBox,330,,MISC,0.9998281002044678,337.0
127,Java,713,,MISC,0.9999408721923828,717.0
127,Java,734,,MISC,0.9999322891235352,738.0
127,JavaScript,744,,MISC,0.9999510049819946,754.0
127,HTML,818,,MISC,0.995793342590332,822.0
127,CSS,824,,MISC,0.9967519044876099,827.0
127,JavaScript,832,,MISC,0.9997299313545227,842.0
128,Javascript,20,,MISC,0.9999643564224243,30.0
128,Javascript,295,,MISC,0.9999655485153198,305.0
128,Javascript,381,,MISC,0.9999717473983765,391.0
141,HTML,33,,MISC,0.9996989965438843,37.0
144,Python,195,,MISC,0.9998660087585449,201.0
144,C,206,,MISC,0.9301121234893799,207.0
144,Grasshopper,235,,MISC,0.9933653473854065,246.0
144,Grasshopper,642,,MISC,0.9859563112258911,653.0
144,iPad,844,,MISC,0.9994803071022034,848.0
146,mimo,32,,MISC,0.47970613837242126,36.0
157,JavaScript,76,,MISC,0.9999343156814575,86.0
159,Swift Playgrounds,116,,MISC,0.9998857975006104,133.0
159,Code playground,212,,MISC,0.9996453523635864,227.0
159,Knowin,332,,MISC,0.9997774958610535,338.0
160,China,33,,LOC,0.9999969005584717,38.0
164,App Store,221,,ORG,0.9998081624507904,230.0
168,Knowin,303,,MISC,0.9999102354049683,309.0
169,Encode,39,,MISC,0.9999377727508545,45.0
169,Knowin,51,,MISC,0.9999501705169678,57.0
169,Encode,200,,MISC,0.9999454021453857,206.0
169,Knowin,262,,MISC,0.9999514818191528,268.0
171,Knowin,299,,ORG,0.999555766582489,305.0
171,Encode,310,,MISC,0.999937891960144,316.0
173,Python,148,,MISC,0.9998193383216858,154.0
173,Python,243,,MISC,0.9997685551643372,249.0
175,Charles Babbage,601,,PER,0.9998425543308258,616.0
175,Charles Babbage,957,,PER,0.9999286532402039,972.0
175,HTML,1798,,MISC,0.8026808500289917,1802.0
175,CSS,1806,,MISC,0.6823006272315979,1809.0
179,Facebook,115,,MISC,0.7071006894111633,123.0
179,WhatsApp,125,,MISC,0.6707966327667236,133.0
181,Bluetooth,180,,MISC,0.9978964328765869,189.0
181,App Store,275,,ORG,0.8978177607059479,284.0
181,Free Code Camp,415,,MISC,0.9998705983161926,429.0
181,iPad,436,,MISC,0.9976919889450073,440.0
181,iOS,464,,MISC,0.999961256980896,467.0
181,Py,481,,MISC,0.9998714923858643,483.0
181,Mimo,485,,MISC,0.9998143315315247,489.0
181,SoloLearn,493,,MISC,0.9992710947990417,502.0
181,iPad,603,,MISC,0.9992257356643677,607.0
181,iPhone 3D Touch,646,,MISC,0.997142473856608,661.0
183,Java,108,,MISC,0.9999876022338867,112.0
183,Upskew,325,,ORG,0.9979475140571594,331.0
