event,time
Parte 3,00:31:19
Checkbox Selected: Verdadero,00:31:19
Parte 4,00:31:23
Correct Answer Selected: print(729),00:31:23
Parte 5,00:31:26
Checkbox Selected: comillas '' ,00:31:26

Parte 3,01:39:01
Checkbox Selected: Verdadero,01:39:01
Parte 4,01:39:02
Correct Answer Selected: print(729),01:39:04
Parte 5,01:39:05
Checkbox Selected: comillas '' ,01:39:07

