Unnamed: 0,reviewId,userName,userImage,content,rating,thumbsUpCount,reviewCreatedVersion,date,replyContent,repliedAt,sentiment,matched_feature
364,b9cc41c0-d7b9-49a8-99e0-8e86cfeb9a3d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Not worth the money for pro. Challenges are not hard enough even for a beginner like myself,2,1,4.6,2019-08-14 21:16:58,,,NEGATIVE,Challenges
371,f6ff787b-c5e1-4a87-8dcd-b08e9aff3c3d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Quick and easy to follow project-based lessons! I went through all the CSS, HTML, & Javascript Courses. This app is great for beginners. I was hoping the Extra Challenges would help out with the more complex concepts; but it was more of a reiterations of what was taught.",4,0,4.6,2019-08-04 17:09:27,,,POSITIVE,Challenges
