event,time
Multiplechoice Page Open Time,14:12:06
Multiplechoice Page Close Time,14:12:10
Pedagogical Page Open Time,14:12:10
Pedagogical Page Close Time,14:12:10
Parte 4,14:12:10
Multiplechoice Page Open Time,14:12:10
Multiplechoice Page Close Time,14:12:16
Pedagogical Page Open Time,14:12:16
Pedagogical Page Close Time,14:12:16
Parte 5,14:12:16
Pedagogical Page Open Time,14:12:16
Pedagogical Page Close Time,14:12:17
Pedagogical2 Page Open Time,14:12:17
Pedagogical2 Page Close Time,14:12:18

<<<<<<< HEAD
Parte 1,00:28:35
Pedagogical Page Open Time,00:28:35
Pedagogical Page Close Time,00:28:38
Pedagogical2 Page Open Time,00:28:38
Pedagogical2 Page Close Time,00:28:39
Parte 2,00:28:39
Draganddrop Page Open Time,00:28:39
Draganddrop Page Close Time,00:28:45
Pedagogical Page Open Time,00:28:45
Pedagogical Page Close Time,00:28:45
Parte 3,00:28:45
Multiplechoice Page Open Time,00:28:45
Multiplechoice Page Close Time,00:28:50
Pedagogical Page Open Time,00:28:50
Pedagogical Page Close Time,00:28:50
Parte 4,00:28:50
Multiplechoice Page Open Time,00:28:50
Multiplechoice Page Close Time,00:28:56
Pedagogical Page Open Time,00:28:56
Pedagogical Page Close Time,00:28:57
Parte 5,00:28:57
Pedagogical Page Open Time,00:28:57
Pedagogical Page Close Time,00:28:57
Pedagogical2 Page Open Time,00:28:57
Pedagogical2 Page Close Time,00:28:58
=======
Parte 1,14:02:39
Pedagogical Page Open Time,14:02:39
Pedagogical Page Close Time,14:02:40
Pedagogical2 Page Open Time,14:02:40
Pedagogical2 Page Close Time,14:02:43
Parte 2,14:02:43
Draganddrop Page Open Time,14:02:43
Draganddrop Page Close Time,14:02:47
Pedagogical Page Open Time,14:02:47
Pedagogical Page Close Time,14:02:47
Parte 3,14:02:47
Multiplechoice Page Open Time,14:02:47
Multiplechoice Page Close Time,14:02:52
Pedagogical Page Open Time,14:02:52
Pedagogical Page Close Time,14:02:53
Parte 4,14:02:53
Multiplechoice Page Open Time,14:02:53
Multiplechoice Page Close Time,14:02:58
Pedagogical Page Open Time,14:02:58
Pedagogical Page Close Time,14:02:59
Parte 5,14:02:59
Pedagogical Page Open Time,14:02:59
Pedagogical Page Close Time,14:02:59
Pedagogical2 Page Open Time,14:02:59
Pedagogical2 Page Close Time,14:03:00
>>>>>>> 94ba42babc21ef237852d42db9b9e9c9485bc2ef

