NER_Text,Count,NER_Label
Lenovo A5000,1,MISC
Lenevo,1,ORG
Lemme,1,PER
Legends,1,PER
Learn Python,1,MISC
Learn,1,PER
LeRuN2CoWd,1,MISC
Lakhan Khandelwal,1,PER
Laura,1,MISC
LaunchPad,1,MISC
Las Vegas,1,LOC
Language Indonesia,1,MISC
Language,1,MISC
Langs,1,MISC
Landscape,1,MISC
Marverous,1,ORG
MasterCard,1,MISC
Frc,1,MISC
Namaste,1,MISC
Nepal.I,1,LOC
Nepal.,1,LOC
Nelson,1,PER
Naxcino,1,PER
Narly,1,ORG
Nancy,1,PER
Name-Shubham,1,PER
Nais,1,ORG
Netherlands,1,LOC
Nadee canadeee,1,MISC
NYCe,1,ORG
NLP / U,1,MISC
NJ,1,LOC
NEXINO.,1,ORG
NES,1,MISC
NC,1,LOC
Netbeans,1,MISC
Netlify,1,MISC
Myanmar,1,LOC
Nicc,1,MISC
Nil,1,ORG
Niggr,1,ORG
Nigel Crasto,1,PER
Nigel,1,PER
Nifty,1,ORG
Niceeee,1,ORG
Nicee H,1,PER
NiCceee Experience,1,MISC
New lurnar,1,MISC
Nexus 9,1,MISC
Nexus 6p,1,MISC
Nexus,1,MISC
Nexino Lab,1,ORG
Nexino,1,ORG
Nexico Labs Private Limited,1,ORG
Nexico,1,ORG
Māori,1,MISC
Mwhaaa,1,PER
Mater,1,PER
Md : ebrahim,1,PER
Microsoft office,1,MISC
Microsoft Visual Studio,1,MISC
Michael,1,PER
MiMo,1,MISC
Mega Bayangan Gurauan Redmi 10C Amira,1,MISC
Md : kadir,1,PER
Md : eliash,1,PER
Md : chiam,1,PER
Mimo Sololearn Programing Hub,1,ORG
McDonald 's,1,ORG
Maya Blender,1,MISC
Mavilous,1,PER
Matsach,1,ORG
Matrix,1,ORG
Mathematica,1,MISC
MathCAD 15,1,MISC
Military Department,1,ORG
Mitho,1,PER
Mumbai.,1,LOC
Msat,1,ORG
Mumbai,1,LOC
Muhtady-Al-Hasan Akanda,1,PER
Muhammed,1,PER
Muhammad Ali Khan,1,PER
Mtchewwww,1,ORG
Mtchewww,1,MISC
Mst,1,LOC
Mozilla,1,ORG
Mme,1,PER
Moto Z,1,MISC
Moto G6,1,MISC
Moto G4 plus,1,MISC
Moore,1,PER
MongoDB,1,MISC
Mokshith.A.H,1,PER
Mobile,1,MISC
Khass,1,ORG
Kewl,1,ORG
Kenyat,1,MISC
Google playstore,1,MISC
Guuud,1,PER
Gust,1,PER
Groovy,1,MISC
Great & East,1,LOC
Greart,1,PER
GoooD App,1,ORG
GooglePixel4,1,MISC
Google play store.so,1,ORG
Gzgz,1,ORG
Google PlayStore,1,MISC
Google Play Store,1,ORG
Google Pixel 3XL,1,MISC
Google Pay,1,MISC
Google Developer Launchpad,1,MISC
Google Assistant,1,MISC
Google API,1,MISC
Gyes,1,PER
HACKING,1,MISC
Goodd,1,PER
HTMl,1,ORG
Haruna Abdu,1,PER
Happy Teachers Day,1,MISC
Hanuman Ji,1,PER
Hamzaa,1,PER
Halo Google,1,MISC
HUF,1,ORG
HUAWEI P30,1,MISC
HTMLand,1,MISC
HELLO World,1,MISC
HTML.can,1,MISC
"HTML,JAVA",1,MISC
"HTML,ETHICAL HACKING",1,MISC
HTML Course,1,MISC
HTC desire 820,1,MISC
HTC,1,MISC
HINDI,1,MISC
Gooe,1,PER
Goodapp,1,ORG
Kenya,1,LOC
GWBASIC,1,ORG
Galaxy note 9,1,MISC
Galaxy Tab S,1,MISC
Galaxy Tab,1,MISC
Galaxy S5 G900H,1,MISC
Galaxy S20,1,MISC
Galaxy J5,1,MISC
Gajab,1,PER
GOOGLE STORE,1,ORG
Garc ? a ? lvarez,1,PER
GOD,1,PER
GMS,1,MISC
GIT,1,MISC
GDPR,1,MISC
GCC,1,MISC
Fundamentals,1,MISC
Frist,1,PER
Gaming Hub,1,MISC
García Álvarez,1,PER
Goo,1,MISC
Go Language,1,MISC
Gondar Ayekele,1,PER
Goldilocks,1,MISC
Goi,1,ORG
Godot 4,1,MISC
God Bless,1,ORG
"Go,Julia,Haskell",1,MISC
Go Pro,1,MISC
Go Lang,1,MISC
Gaur,1,LOC
Ghatia,1,MISC
Ghana,1,LOC
Ggez,1,PER
Germany,1,LOC
German,1,MISC
Gcash,1,MISC
Gbambel Atia,1,PER
Hatsoff,1,PER
Hausa,1,ORG
Hebrew,1,MISC
"Java,C,C",1,MISC
Jesus,1,PER
Jeff micro,1,PER
Jeb,1,PER
Javac,1,ORG
JavaScript.Thank,1,MISC
JavaScript Advanced,1,MISC
Java.,1,MISC
Java Swing,1,MISC
Jhakaas,1,MISC
Java Script,1,MISC
Java Programming,1,MISC
Java EE,1,MISC
Java C ++,1,MISC
Java Basic,1,MISC
Jarvis,1,PER
JScript,1,MISC
Jexi,1,MISC
Jhakkas,1,PER
Hello,1,MISC
KS,1,MISC
Kenny Wu,1,PER
Keka,1,PER
Keen,1,ORG
Kaushik,1,LOC
Katai jeher,1,ORG
Karna,1,LOC
Kali Linux,1,MISC
KOTLIN,1,LOC
Jira Exucation,1,MISC
KKK,1,ORG
KAKINADA,1,LOC
Jus,1,PER
Judt,1,PER
Js,1,MISC
Jodson B. Graves,1,PER
Jodson,1,PER
JP Devc,1,PER
JL,1,ORG
JDK,1,MISC
Html5,1,MISC
IGN,1,ORG
IDR,1,MISC
ICSE board of India,1,ORG
I.T,1,ORG
I am I,1,MISC
I Love Programming Hub,1,MISC
Huawei App Gallery,1,ORG
HtML5,1,MISC
"JAVA,C,C",1,MISC
Hrogramming Hub,1,MISC
Hnj,1,ORG
Hitesh Dabas,1,PER
Hispanic,1,MISC
Hindi-English,1,MISC
Highfy,1,ORG
Hello Smart Brave World,1,MISC
IIITDMJ,1,ORG
IIITIAN,1,MISC
IMG,1,ORG
INDIA'S,1,LOC
JACBUR,1,MISC
J,1,MISC
Itz,1,MISC
Itel,1,ORG
It,1,MISC
Irona,1,MISC
Iron Man,1,PER
Iranian,1,MISC
Interpol Central America,1,LOC
Intel,1,ORG
Inggris,1,MISC
Ineed,1,ORG
Industrie 4.0,1,MISC
Imazing,1,ORG
IOT,1,ORG
🇸🇦,1,LOC
